Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Mark Canha","2 Tms",116,0.11206897,0.09482759,1.18181818,0.31521739,0.40517241,0.52173913,0.92691154,0.20652174,0.30952381,20.865311811240247,6.731386939557122,0.3874054234960805,147.65759813621318,11445
2023,"Christian Yelich","MIL",136,0.14705882,0.19117647,0.76923077,0.31304348,0.41176471,0.51304348,0.92480819,0.2,0.35714286,23.823540065559495,7.252731595310322,0.38258790600207426,141.38844575582365,11477
2023,"Michael A. Taylor","MIN",90,0.11111111,0.32222222,0.34482759,0.22666667,0.32183908,0.48,0.80183908,0.25333333,0.28571429,12.720712865392489,1.7547366718452402,0.341851074120094,119.28250756773899,11489
2023,"Manny Machado","SDP",166,0.09638554,0.18072289,0.53333333,0.26573427,0.3313253,0.47552448,0.80684978,0.20979021,0.27027027,22.99114675098494,2.765012882886681,0.33843099131728666,117.23162417547861,11493
2023,"Bryce Harper","PHI",134,0.20149254,0.18656716,1.08,0.2745098,0.41791045,0.39215686,0.81006731,0.11764706,0.32051282,19.2802528837245,2.9531327733319284,0.34491096331378607,115.8300104649786,11579
2023,"Willson Contreras","STL",126,0.15079365,0.25396825,0.59375,0.31372549,0.424,0.55882353,0.98282353,0.24509804,0.40298507,25.681745130267448,10.3293784593013,0.4170856466293335,167.0793639328282,11609
2023,"Brandon Drury","LAA",137,0.06569343,0.28467153,0.23076923,0.28099174,0.32846715,0.53719008,0.86565723,0.25619834,0.32911392,21.317935712158413,4.625283061980931,0.3590264624922815,127.97463977179264,11615
2023,"Elias Diaz","COL",138,0.05797101,0.18115942,0.32,0.33064516,0.3649635,0.46774194,0.83270544,0.13709678,0.38,21.09322152241348,4.278724692307698,0.3557080430706052,108.64589153437423,11680
2023,"Nick Castellanos","PHI",184,0.03804348,0.30978261,0.12280702,0.28070175,0.29891304,0.49707602,0.79598906,0.21637427,0.36283186,24.285394666798933,1.8660655599912213,0.3305862429349319,106.22689887365746,11737
2023,"J.T. Realmuto","PHI",149,0.08724832,0.22818792,0.38235294,0.20472441,0.2885906,0.32283465,0.61142525,0.11811024,0.25773196,11.128952314396681,-7.025830494920431,0.2615976072337529,59.97778896786144,11739
2023,"Joc Pederson","SFG",99,0.14141414,0.26262626,0.53846154,0.2625,0.37373737,0.375,0.74873737,0.1125,0.35714286,11.384253538656484,-0.6783202742454898,0.3101245536599108,96.78804428487368,11899
2023,"Jon Berti","MIA",125,0.096,0.208,0.46153846,0.21296296,0.28455285,0.2962963,0.58084915,0.08333334,0.26190476,8.355754346780136,-6.87476814425771,0.25215155723666355,53.72287154089035,12037
2023,"Max Kepler","MIN",133,0.12781955,0.18796992,0.68,0.26605505,0.36842105,0.48623853,0.85465958,0.22018348,0.28915663,21.225606743081965,5.020330812617695,0.36382558381647095,134.51316875920963,12144
2023,"Eddie Rosario","ATL",127,0.03937008,0.21259843,0.18518519,0.2605042,0.29133858,0.45378151,0.74512009,0.19327731,0.28409091,14.87885132139296,-0.5953595295014923,0.31273003986903597,93.37198636229245,12155
2023,"Xander Bogaerts","SDP",174,0.12068966,0.20114943,0.6,0.19148936,0.31034483,0.34042553,0.65077036,0.14893617,0.20560748,17.165176030794733,-4.0357112767299474,0.29044716248567076,85.06387146115175,12161
2023,"Jace Peterson","2 Tms",105,0.15238095,0.19047619,0.8,0.27380952,0.37864078,0.46428571,0.84292649,0.19047619,0.3125,15.963587583012153,3.1699486905403624,0.3550713876686474,129.00340130643008,12325
2023,"Kolten Wong","2 Tms",70,0.07142857,0.18571429,0.38461538,0.2295082,0.28571429,0.31147541,0.5971897,0.08196721,0.26,5.3058657562156135,-3.223226838765579,0.26293069635118754,66.14857715596034,12532
2023,"Marcus Semien","TEX",166,0.10240964,0.12048193,0.85,0.32167832,0.38554217,0.46853147,0.85407364,0.14685315,0.33333333,26.660402886979238,6.434269018880982,0.36504630825736306,131.64939656060642,12533
2023,"C.J. Cron","2 Tms",77,0.05194805,0.2987013,0.17391304,0.26760563,0.2987013,0.50704225,0.80574355,0.23943662,0.31111111,10.517599000539345,1.1355971460600311,0.3361327431418679,98.8893682652297,12546
2023,"Eugenio Suarez","SEA",218,0.12385321,0.2706422,0.45762712,0.27745665,0.37614679,0.40462428,0.78077107,0.12716763,0.35294118,30.71632375232573,4.154292527955727,0.34132044468450984,121.90338659996105,12552
2023,"George Springer","TOR",171,0.12280702,0.12280702,1,0.26896552,0.35882353,0.32413793,0.68296146,0.05517241,0.296,19.342537258026184,-1.4928175097135894,0.3078630090465207,95.82822573496867,12856
2023,"Francisco Lindor","NYM",168,0.13095238,0.16666667,0.78571429,0.25,0.35119048,0.42647059,0.77766107,0.17647059,0.26363636,22.54914692659781,2.079324698642943,0.33327772874318196,113.11657119709575,12916
2023,"Brandon Nimmo","NYM",134,0.1119403,0.20149254,0.55555556,0.24545455,0.35074627,0.41818182,0.76892809,0.17272727,0.29411765,18.072761577130084,1.745641466737511,0.33406068406887907,113.64145455710796,12927
2023,"Javier Baez","DET",122,0.06557377,0.18852459,0.34782609,0.31192661,0.36065574,0.46788991,0.82854565,0.1559633,0.36046512,18.52115962577955,3.6561696745266143,0.35445981826938566,126.43807434829837,12979
2023,"Teoscar Hernandez","SEA",190,0.05789474,0.27368421,0.21153846,0.3,0.33684211,0.45294118,0.78978329,0.15294118,0.38333333,25.177880772254326,2.027486585876802,0.331223597551914,114.90520279957371,13066
2023,"Josh Bell","2 Tms",173,0.14450867,0.19653179,0.73529412,0.22377622,0.3372093,0.34265734,0.67986664,0.11888112,0.27272727,18.61777627710822,-2.46126685048816,0.30111671265433815,90.65559469353607,13145
2023,"Jorge Polanco","MIN",90,0.05555556,0.24444444,0.22727273,0.27160494,0.31111111,0.48148148,0.79259259,0.20987654,0.31034483,12.01253245799736,1.0465562644501094,0.33237642579608495,112.7155734005976,13152
2023,"Orlando Arcia","ATL",144,0.09722222,0.19444444,0.5,0.29365079,0.36111111,0.37301587,0.73412698,0.07936508,0.36,18.315390306768354,0.7698283970927545,0.32481183608373004,101.47146992670315,13185
2023,"Max Muncy","LAD",194,0.18556701,0.21649485,0.85714286,0.1986755,0.34536082,0.39072848,0.7360893,0.19205298,0.21296296,23.40108716135274,-0.23668374473799514,0.3169056710443999,99.96185063252295,13301
2023,"Christian Walker","ARI",197,0.14720812,0.18274112,0.80555556,0.19871795,0.3248731,0.42948718,0.75436028,0.23076923,0.18487395,23.919613427917106,-0.08369001795854074,0.317863165717764,97.99870561946071,13419
2023,"Jose Ramirez","CLE",200,0.19,0.125,1.52,0.21153846,0.355,0.3525641,0.7075641,0.14102564,0.21212121,16.646261926578514,-7.7225740590820395,0.2718810278378176,71.60050555769641,13510
2023,"Patrick Wisdom","CHC",102,0.08823529,0.38235294,0.23076923,0.2,0.27722772,0.47777778,0.7550055,0.27777778,0.24444444,12.410368976358024,-0.017737376328858512,0.3181653058174813,99.39188708052326,13602
2023,"Mookie Betts","LAD",156,0.16666667,0.07051282,2.36363636,0.38333333,0.49358974,0.65,1.14358974,0.26666667,0.36448598,38.776639601185884,19.768947532370653,0.4709627885444492,203.23979614649912,13611
2023,"Ketel Marte","ARI",160,0.15,0.16875,0.88888889,0.27480916,0.375,0.44274809,0.81774809,0.16793893,0.29126214,23.660226276495095,4.16515748796665,0.34972004498107523,119.35515505971793,13613
2023,"Jeimer Candelario","2 Tms",133,0.13533835,0.19548872,0.69230769,0.27358491,0.38636364,0.50943396,0.8957976,0.23584905,0.3125,22.81805016013917,6.612774229674905,0.37766627045988127,138.69236740897253,13621
2023,"Corey Seager","TEX",121,0.15702479,0.19008264,0.82608696,0.38541667,0.46280992,0.76041667,1.22322659,0.375,0.4084507,30.231593049980102,15.48844727865547,0.47250364082200186,206.1287022399974,13624
2023,"Tyrone Taylor","MIL",72,0.04166667,0.25,0.16666667,0.26865672,0.30555556,0.43283582,0.73839138,0.1641791,0.36,8.535171156787108,-0.23760979805069052,0.3144010073608822,95.67681024745585,13675
2023,"Jacob Stallings","MIA",71,0.05633803,0.21126761,0.26666667,0.17460317,0.2173913,0.20634921,0.42374051,0.03174604,0.22,1.170190979295072,-7.480745795614425,0.19150781631469727,13.068073681904607,13723
2023,"Chris Taylor","LAD",110,0.11818182,0.30909091,0.38235294,0.26041667,0.34545455,0.4375,0.78295455,0.17708333,0.3559322,14.778648831894147,1.3757890397808423,0.3334345508504797,111.04260286079194,13757
2023,"Travis Jankowski","TEX",82,0.09756098,0.17073171,0.57142857,0.3,0.37037037,0.42857143,0.7989418,0.12857143,0.35087719,11.94783795209269,1.956615197971864,0.34710586071014404,119.21476743847886,13768
2023,"Rob Refsnyder","BOS",77,0.11688312,0.20779221,0.5625,0.28125,0.38157895,0.359375,0.74095395,0.078125,0.36734694,10.370227367881174,0.9882255134018613,0.33382819985088547,106.24462518471648,13770
2023,"Joey Wendle","MIA",82,0.04878049,0.19512195,0.25,0.17808219,0.22222222,0.30136986,0.52359208,0.12328767,0.20338983,3.6411563011615695,-6.350066452959258,0.2251295719617679,35.607673955817745,13853
2023,"Eric Haase","2 Tms",93,0.08602151,0.22580645,0.38095238,0.22619048,0.29032258,0.27380952,0.5641321,0.04761904,0.28571429,6.153828288824839,-5.177680444507317,0.25133076439733093,55.04095166874849,14111
2023,"Joey Gallo","MIN",78,0.19230769,0.41025641,0.46875,0.16129032,0.33333333,0.51612903,0.84946236,0.35483871,0.13043478,12.02052731321139,2.5166812788037753,0.35722507749285015,129.93831922234816,14128
2023,"Daniel Vogelbach","NYM",85,0.17647059,0.27058824,0.65217391,0.27536232,0.41176471,0.52173913,0.93350384,0.24637681,0.34146341,16.09138539011455,5.7346300962088135,0.39961062868436176,157.58530939678982,14130
2023,"Byron Buxton","MIN",77,0.1038961,0.35064935,0.2962963,0.140625,0.23376623,0.453125,0.68689123,0.3125,0.08571429,6.327913168440992,-3.0540886860383205,0.270615979830424,69.9090470874211,14161
2023,"Carlos Correa","MIN",149,0.16107383,0.2147651,0.75,0.20661157,0.33557047,0.34710744,0.68267791,0.14049587,0.25555556,15.698047176217905,-2.4567356330992074,0.29852134070984304,89.25041592124884,14162
2023,"Jorge Soler","MIA",150,0.14,0.23333333,0.6,0.23577236,0.34666667,0.48780488,0.83447155,0.25203252,0.25,21.599685769859054,3.32305878061364,0.345049941376464,116.00077477066915,14221
2023,"Matt Olson","ATL",191,0.19371728,0.19371728,1,0.32214765,0.45026178,0.70469799,1.15495977,0.38255034,0.32,45.95368432646308,22.681445960157262,0.46136252215651213,193.01332495405254,14344
2023,"Joey Meneses","WSN",182,0.04395604,0.16483516,0.26666667,0.36309524,0.3956044,0.49404762,0.88965202,0.13095238,0.42028986,31.88980331563568,9.714162568684579,0.38264282588120346,141.2666449207238,14366
