Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Christian Walker","ARI",164,0.12195122,0.19512195,0.625,0.25531915,0.34756098,0.57446809,0.92202907,0.31914894,0.23469388,28.55381257418123,8.571367065939574,0.3813061736248158,140.53009670475186,13419
2023,"Jose Ramirez","CLE",230,0.0826087,0.10869565,0.76,0.24285714,0.30434783,0.46190476,0.76625259,0.21904762,0.22413793,26.882398430558457,-1.141762952951182,0.31239732789777525,99.68259009435026,13510
2023,"Patrick Wisdom","CHC",130,0.07692308,0.36153846,0.21276596,0.21666667,0.27692308,0.49166667,0.76858975,0.275,0.25396825,16.487278616692837,0.6475352260134766,0.3243723520865807,103.5530124915746,13602
2023,"Mookie Betts","LAD",184,0.16304348,0.11956522,1.36363636,0.3,0.42391304,0.67333333,1.09724637,0.37333333,0.26956522,42.52563860019491,20.1063094933872,0.4499505606804105,189.15346401407592,13611
2023,"Ketel Marte","ARI",199,0.08542714,0.12060302,0.70833333,0.31284916,0.38190955,0.4972067,0.87911625,0.18435754,0.34,34.01143948973519,9.764447684002937,0.3774568456591982,137.94955586152628,13613
2023,"Jeimer Candelario","2 Tms",161,0.0931677,0.22360248,0.41666667,0.25352113,0.34161491,0.45070423,0.79231914,0.1971831,0.3,22.780705296702642,3.1637923282458957,0.34224954843521116,114.34642547990704,13621
2023,"Corey Seager","TEX",166,0.04216867,0.19879518,0.21212121,0.31410256,0.34939759,0.53205128,0.88144887,0.21794872,0.35897436,27.920413266274803,7.694279398176542,0.3741859197616577,137.98411474849527,13624
2023,"Tyrone Taylor","MIL",81,0.02469136,0.22222222,0.11111111,0.24050633,0.25925926,0.46835443,0.72761369,0.2278481,0.27586207,8.998519337959165,-0.8708592362333587,0.3054290200457161,89.66210328601011,13675
2023,"Chris Taylor","LAD",161,0.11180124,0.36645963,0.30508475,0.21014493,0.3125,0.47826087,0.79076087,0.26811594,0.27142857,21.603381628677347,1.9864686602206023,0.33323122881635836,110.90629833749222,13757
2023,"Rob Refsnyder","BOS",145,0.15862069,0.15172414,1.04545455,0.30833333,0.42758621,0.4,0.82758621,0.09166667,0.37113402,24.247309042893388,6.579902953289486,0.37301500747943744,133.40523074144556,13770
2023,"Matt Duffy","KCR",105,0.07619048,0.17142857,0.44444444,0.27659574,0.35238095,0.36170213,0.71408308,0.08510639,0.33333333,12.951206885511482,0.15756799303969146,0.3201816195533389,98.78756590272454,13836
2023,"Byron Buxton","MIN",90,0.1,0.32222222,0.31034483,0.17948718,0.25555556,0.37179487,0.62735043,0.19230769,0.2244898,6.867248926964637,-4.098727266582612,0.2635383847054471,65.0035245120209,14161
2023,"Carlos Correa","MIN",136,0.125,0.13970588,0.89473684,0.24786325,0.34558824,0.43589744,0.78148568,0.18803419,0.25531915,18.452609796207124,1.8818013259579491,0.33503552070304526,114.55860763269041,14162
2023,"Jorge Soler","MIA",135,0.14814815,0.22222222,0.66666667,0.27678571,0.39259259,0.6875,1.08009259,0.41071429,0.24637681,30.269253267074095,13.82028897675322,0.4416411910484086,180.75432840471512,14221
2023,"Matt Olson","ATL",182,0.07692308,0.28571429,0.26923077,0.25153374,0.30769231,0.49079755,0.79848986,0.23926381,0.2952381,24.78285670013773,2.607215953186629,0.3356238282643832,108.71969290692785,14344
2023,"Joey Meneses","WSN",187,0.05347594,0.17647059,0.3030303,0.29142857,0.3368984,0.43428571,0.77118411,0.14285714,0.35,25.238980780676652,2.454119134084034,0.3341768272420302,108.77565165820621,14366
2023,"Harold Ramirez","TBR",124,0.03225806,0.16935484,0.19047619,0.38655462,0.41129032,0.55462185,0.96591217,0.16806723,0.44680851,25.048129060230668,9.939450749121123,0.41489137949482086,173.1908577036934,14387
2023,"Anthony Santander","BAL",170,0.14117647,0.26470588,0.53333333,0.25,0.35294118,0.4375,0.79044118,0.1875,0.32291667,24.27812693184218,3.5646163440307097,0.3436226115507238,121.51709113320177,14551
2023,"Manuel Margot","TBR",99,0.03030303,0.22222222,0.13636364,0.27659574,0.29292929,0.37234043,0.66526972,0.09574469,0.34246575,9.37801081763323,-2.684562995268743,0.2857234213087294,83.66379042852377,14712
2023,"Kyle Farmer","MIN",128,0.078125,0.2109375,0.37037037,0.28947368,0.3515625,0.42982456,0.78138706,0.14035088,0.35632184,17.75725579080946,2.161200759986706,0.33870513644069433,117.10203976270223,14813
2023,"Mike Yastrzemski","SFG",85,0.05882353,0.28235294,0.20833333,0.20253165,0.25,0.34177215,0.59177215,0.1392405,0.25,6.107678727980902,-4.249076565924833,0.25818289319674176,61.96701124030234,14854
2023,"Ryan McMahon","COL",178,0.08988764,0.32022472,0.28070175,0.19135802,0.26404494,0.30864198,0.57268692,0.11728396,0.26732673,12.417815227783041,-9.27044879945485,0.2556638764531425,41.57754599749137,15112
